"Surface","WRank","Year"
"Hard",19,2015
"Hard",47,2015
"Hard",52,2015
"Hard",19,2015
"Hard",47,2015
"Hard",19,2015
"Clay",115,2015
"Clay",70,2015
"Clay",146,2015
"Clay",68,2015
"Clay",375,2015
"Clay",39,2015
"Clay",59,2015
"Clay",60,2015
"Clay",79,2015
"Clay",82,2015
"Clay",43,2015
"Clay",59,2015
"Clay",49,2015
"Clay",39,2015
"Clay",18,2015
"Clay",60,2015
"Clay",24,2015
"Clay",43,2015
"Clay",14,2015
"Clay",18,2015
"Clay",24,2015
"Clay",39,2015
"Clay",14,2015
"Clay",24,2015
"Clay",14,2015
"Clay",24,2015
"Clay",51,2015
"Clay",261,2015
"Clay",85,2015
"Clay",55,2015
"Clay",23,2015
"Clay",38,2015
"Clay",67,2015
"Clay",26,2015
"Clay",42,2015
"Clay",10,2015
"Clay",21,2015
"Clay",32,2015
"Clay",71,2015
"Clay",45,2015
"Clay",31,2015
"Clay",67,2015
"Clay",85,2015
"Clay",32,2015
"Clay",42,2015
"Clay",31,2015
"Clay",26,2015
"Clay",10,2015
"Clay",71,2015
"Clay",85,2015
"Clay",32,2015
"Clay",10,2015
"Clay",32,2015
"Clay",10,2015
"Clay",10,2015
"Clay",69,2015
"Clay",68,2015
"Clay",256,2015
"Clay",109,2015
"Clay",67,2015
"Clay",106,2015
"Clay",39,2015
"Clay",137,2015
"Clay",130,2015
"Clay",112,2015
"Clay",58,2015
"Clay",69,2015
"Clay",109,2015
"Clay",39,2015
"Clay",27,2015
"Clay",106,2015
"Clay",21,2015
"Clay",137,2015
"Clay",109,2015
"Clay",39,2015
"Clay",137,2015
"Clay",109,2015
"Clay",39,2015
"Clay",39,2015
"Hard",95,2015
"Hard",51,2015
"Hard",77,2015
"Hard",96,2015
"Hard",98,2015
"Hard",102,2015
"Hard",86,2015
"Hard",75,2015
"Hard",53,2015
"Hard",62,2015
"Hard",55,2015
"Hard",100,2015
"Hard",124,2015
"Hard",283,2015
"Hard",73,2015
"Hard",46,2015
"Hard",32,2015
"Hard",37,2015
"Hard",49,2015
"Hard",5,2015
"Hard",8,2015
"Hard",62,2015
"Hard",19,2015
"Hard",55,2015
"Hard",18,2015
"Hard",35,2015
"Hard",16,2015
"Hard",53,2015
"Hard",96,2015
"Hard",86,2015
"Hard",13,2015
"Hard",73,2015
"Hard",5,2015
"Hard",62,2015
"Hard",8,2015
"Hard",96,2015
"Hard",55,2015
"Hard",37,2015
"Hard",86,2015
"Hard",18,2015
"Hard",5,2015
"Hard",8,2015
"Hard",18,2015
"Hard",55,2015
"Hard",5,2015
"Hard",18,2015
"Hard",5,2015
"Hard",32,2015
"Hard",60,2015
"Hard",33,2015
"Hard",11,2015
"Hard",22,2015
"Hard",23,2015
"Hard",34,2015
"Hard",26,2015
"Hard",79,2015
"Hard",46,2015
"Hard",15,2015
"Hard",17,2015
"Hard",14,2015
"Hard",35,2015
"Hard",107,2015
"Hard",41,2015
"Hard",20,2015
"Hard",49,2015
"Hard",63,2015
"Hard",48,2015
"Hard",24,2015
"Hard",12,2015
"Hard",45,2015
"Hard",87,2015
"Hard",1,2015
"Hard",23,2015
"Hard",49,2015
"Hard",35,2015
"Hard",107,2015
"Hard",4,2015
"Hard",46,2015
"Hard",9,2015
"Hard",14,2015
"Hard",26,2015
"Hard",3,2015
"Hard",79,2015
"Hard",87,2015
"Hard",12,2015
"Hard",24,2015
"Hard",49,2015
"Hard",1,2015
"Hard",3,2015
"Hard",87,2015
"Hard",12,2015
"Hard",24,2015
"Hard",9,2015
"Hard",4,2015
"Hard",49,2015
"Hard",1,2015
"Hard",4,2015
"Hard",3,2015
"Hard",1,2015
"Hard",3,2015
"Hard",3,2015
"Hard",39,2015
"Hard",17,2015
"Hard",33,2015
"Hard",21,2015
"Hard",44,2015
"Hard",87,2015
"Hard",24,2015
"Hard",25,2015
"Hard",42,2015
"Hard",47,2015
"Hard",52,2015
"Hard",14,2015
"Hard",22,2015
"Hard",79,2015
"Hard",30,2015
"Hard",38,2015
"Hard",15,2015
"Hard",26,2015
"Hard",13,2015
"Hard",34,2015
"Hard",43,2015
"Hard",153,2015
"Hard",27,2015
"Hard",23,2015
"Hard",17,2015
"Hard",9,2015
"Hard",66,2015
"Hard",3,2015
"Hard",6,2015
"Hard",21,2015
"Hard",5,2015
"Hard",13,2015
"Hard",52,2015
"Hard",14,2015
"Hard",26,2015
"Hard",15,2015
"Hard",1,2015
"Hard",23,2015
"Hard",2,2015
"Hard",8,2015
"Hard",66,2015
"Hard",5,2015
"Hard",1,2015
"Hard",6,2015
"Hard",13,2015
"Hard",23,2015
"Hard",2,2015
"Hard",3,2015
"Hard",1,2015
"Hard",66,2015
"Hard",2,2015
"Hard",3,2015
"Hard",1,2015
"Hard",3,2015
"Hard",3,2015
"Hard",75,2015
"Hard",106,2015
"Hard",71,2015
"Hard",54,2015
"Hard",55,2015
"Hard",62,2015
"Hard",140,2015
"Hard",36,2015
"Hard",86,2015
"Hard",58,2015
"Hard",275,2015
"Hard",88,2015
"Hard",70,2015
"Hard",69,2015
"Hard",57,2015
"Hard",35,2015
"Hard",49,2015
"Hard",61,2015
"Hard",47,2015
"Hard",106,2015
"Hard",75,2015
"Hard",15,2015
"Hard",53,2015
"Hard",30,2015
"Hard",58,2015
"Hard",71,2015
"Hard",140,2015
"Hard",88,2015
"Hard",19,2015
"Hard",57,2015
"Hard",62,2015
"Hard",106,2015
"Hard",15,2015
"Hard",88,2015
"Hard",35,2015
"Hard",30,2015
"Hard",57,2015
"Hard",140,2015
"Hard",49,2015
"Hard",140,2015
"Hard",15,2015
"Hard",88,2015
"Hard",140,2015
"Hard",15,2015
"Hard",15,2015
"Hard",45,2015
"Hard",46,2015
"Hard",168,2015
"Hard",39,2015
"Hard",291,2015
"Hard",43,2015
"Hard",33,2015
"Hard",107,2015
"Hard",88,2015
"Hard",67,2015
"Hard",103,2015
"Hard",35,2015
"Hard",17,2015
"Hard",45,2015
"Hard",31,2015
"Hard",33,2015
"Hard",67,2015
"Hard",4,2015
"Hard",10,2015
"Hard",35,2015
"Hard",10,2015
"Hard",17,2015
"Hard",10,2015
"Hard",17,2015
"Hard",17,2015
"Hard",61,2015
"Hard",52,2015
"Hard",117,2015
"Hard",27,2015
"Hard",75,2015
"Hard",81,2015
"Hard",57,2015
"Hard",63,2015
"Hard",53,2015
"Hard",62,2015
"Hard",71,2015
"Hard",21,2015
"Hard",23,2015
"Hard",75,2015
"Hard",27,2015
"Hard",62,2015
"Hard",9,2015
"Hard",63,2015
"Hard",53,2015
"Hard",21,2015
"Hard",53,2015
"Hard",23,2015
"Hard",9,2015
"Hard",53,2015
"Hard",9,2015
"Hard",9,2015
"Hard",74,2015
"Hard",107,2015
"Hard",48,2015
"Hard",26,2015
"Hard",116,2015
"Hard",278,2015
"Hard",44,2015
"Hard",51,2015
"Hard",248,2015
"Hard",47,2015
"Hard",74,2015
"Hard",18,2015
"Hard",41,2015
"Hard",44,2015
"Hard",17,2015
"Hard",48,2015
"Hard",19,2015
"Hard",8,2015
"Hard",41,2015
"Hard",17,2015
"Hard",74,2015
"Hard",8,2015
"Hard",17,2015
"Hard",8,2015
"Hard",8,2015
"Hard",128,2015
"Hard",80,2015
"Hard",39,2015
"Hard",58,2015
"Hard",266,2015
"Hard",40,2015
"Hard",219,2015
"Hard",583,2015
"Hard",66,2015
"Hard",62,2015
"Hard",55,2015
"Hard",40,2015
"Hard",5,2015
"Hard",30,2015
"Hard",39,2015
"Hard",29,2015
"Hard",14,2015
"Hard",58,2015
"Hard",30,2015
"Hard",5,2015
"Hard",14,2015
"Hard",5,2015
"Hard",29,2015
"Hard",5,2015
"Hard",64,2015
"Hard",17,2015
"Hard",28,2015
"Hard",79,2015
"Hard",219,2015
"Hard",30,2015
"Hard",24,2015
"Hard",100,2015
"Hard",44,2015
"Hard",8,2015
"Hard",76,2015
"Hard",1,2015
"Hard",7,2015
"Hard",13,2015
"Hard",37,2015
"Hard",18,2015
"Hard",100,2015
"Hard",30,2015
"Hard",7,2015
"Hard",8,2015
"Hard",37,2015
"Hard",28,2015
"Hard",1,2015
"Hard",13,2015
"Hard",8,2015
"Hard",28,2015
"Hard",7,2015
"Hard",1,2015
"Hard",8,2015
"Hard",1,2015
"Hard",1,2015
"Hard",127,2015
"Hard",50,2015
"Hard",6,2015
"Hard",40,2015
"Hard",49,2015
"Hard",124,2015
"Hard",43,2015
"Hard",4,2015
"Hard",10,2015
"Hard",32,2015
"Hard",34,2015
"Hard",22,2015
"Hard",45,2015
"Hard",14,2015
"Hard",43,2015
"Hard",10,2015
"Hard",6,2015
"Hard",4,2015
"Hard",124,2015
"Hard",14,2015
"Hard",34,2015
"Hard",32,2015
"Hard",43,2015
"Hard",4,2015
"Hard",6,2015
"Hard",32,2015
"Hard",4,2015
"Hard",32,2015
"Hard",4,2015
"Hard",40,2015
"Hard",20,2015
"Hard",44,2015
"Hard",32,2015
"Hard",23,2015
"Hard",47,2015
"Hard",21,2015
"Hard",18,2015
"Hard",66,2015
"Hard",70,2015
"Hard",13,2015
"Hard",17,2015
"Hard",15,2015
"Hard",38,2015
"Hard",12,2015
"Hard",43,2015
"Hard",16,2015
"Hard",9,2015
"Hard",33,2015
"Hard",24,2015
"Hard",11,2015
"Hard",10,2015
"Hard",26,2015
"Hard",14,2015
"Hard",70,2015
"Hard",12,2015
"Hard",15,2015
"Hard",13,2015
"Hard",6,2015
"Hard",20,2015
"Hard",5,2015
"Hard",10,2015
"Hard",14,2015
"Hard",2,2015
"Hard",4,2015
"Hard",1,2015
"Hard",11,2015
"Hard",9,2015
"Hard",7,2015
"Hard",17,2015
"Hard",2,2015
"Hard",15,2015
"Hard",1,2015
"Hard",10,2015
"Hard",7,2015
"Hard",4,2015
"Hard",5,2015
"Hard",20,2015
"Hard",15,2015
"Hard",7,2015
"Hard",1,2015
"Hard",2,2015
"Hard",15,2015
"Hard",1,2015
"Hard",1,2015
"Hard",84,2015
"Hard",95,2015
"Hard",57,2015
"Hard",118,2015
"Hard",63,2015
"Hard",97,2015
"Hard",61,2015
"Hard",53,2015
"Hard",72,2015
"Hard",207,2015
"Hard",63,2015
"Hard",57,2015
"Hard",27,2015
"Hard",70,2015
"Hard",118,2015
"Hard",14,2015
"Hard",34,2015
"Hard",84,2015
"Hard",27,2015
"Hard",34,2015
"Hard",118,2015
"Hard",14,2015
"Hard",14,2015
"Hard",27,2015
"Hard",14,2015
"Hard",76,2015
"Hard",83,2015
"Hard",44,2015
"Hard",81,2015
"Hard",32,2015
"Hard",37,2015
"Hard",46,2015
"Hard",55,2015
"Hard",29,2015
"Hard",36,2015
"Hard",73,2015
"Hard",26,2015
"Hard",37,2015
"Hard",46,2015
"Hard",32,2015
"Hard",15,2015
"Hard",29,2015
"Hard",5,2015
"Hard",26,2015
"Hard",32,2015
"Hard",12,2015
"Hard",5,2015
"Hard",46,2015
"Hard",32,2015
"Hard",5,2015
"Hard",117,2015
"Hard",259,2015
"Hard",78,2015
"Hard",40,2015
"Hard",20,2015
"Hard",71,2015
"Hard",13,2015
"Hard",66,2015
"Hard",21,2015
"Hard",47,2015
"Hard",65,2015
"Hard",25,2015
"Hard",8,2015
"Hard",22,2015
"Hard",10,2015
"Hard",11,2015
"Hard",117,2015
"Hard",20,2015
"Hard",22,2015
"Hard",47,2015
"Hard",8,2015
"Hard",11,2015
"Hard",78,2015
"Hard",21,2015
"Hard",117,2015
"Hard",47,2015
"Hard",8,2015
"Hard",21,2015
"Hard",47,2015
"Hard",8,2015
"Hard",8,2015
"Hard",40,2015
"Hard",7,2015
"Hard",19,2015
"Hard",49,2015
"Hard",17,2015
"Hard",28,2015
"Hard",32,2015
"Hard",3,2015
"Hard",14,2015
"Hard",11,2015
"Hard",29,2015
"Hard",13,2015
"Hard",52,2015
"Hard",12,2015
"Hard",23,2015
"Hard",17,2015
"Hard",7,2015
"Hard",49,2015
"Hard",13,2015
"Hard",23,2015
"Hard",29,2015
"Hard",11,2015
"Hard",3,2015
"Hard",11,2015
"Hard",29,2015
"Hard",7,2015
"Hard",3,2015
"Hard",7,2015
"Hard",3,2015
"Hard",3,2015
"Hard",43,2015
"Hard",37,2015
"Hard",48,2015
"Hard",46,2015
"Hard",215,2015
"Hard",120,2015
"Hard",21,2015
"Hard",170,2015
"Hard",26,2015
"Hard",33,2015
"Hard",24,2015
"Hard",180,2015
"Hard",43,2015
"Hard",37,2015
"Hard",215,2015
"Hard",170,2015
"Hard",46,2015
"Hard",33,2015
"Hard",24,2015
"Hard",26,2015
"Hard",43,2015
"Hard",46,2015
"Hard",33,2015
"Hard",24,2015
"Hard",46,2015
"Hard",24,2015
"Hard",46,2015
"Hard",19,2015
"Hard",40,2015
"Hard",28,2015
"Hard",18,2015
"Hard",87,2015
"Hard",37,2015
"Hard",49,2015
"Hard",36,2015
"Hard",23,2015
"Hard",29,2015
"Hard",149,2015
"Hard",32,2015
"Hard",27,2015
"Hard",24,2015
"Hard",46,2015
"Hard",66,2015
"Hard",8,2015
"Hard",4,2015
"Hard",1,2015
"Hard",15,2015
"Hard",16,2015
"Hard",7,2015
"Hard",29,2015
"Hard",9,2015
"Hard",13,2015
"Hard",3,2015
"Hard",5,2015
"Hard",6,2015
"Hard",27,2015
"Hard",2,2015
"Hard",10,2015
"Hard",12,2015
"Hard",3,2015
"Hard",1,2015
"Hard",8,2015
"Hard",13,2015
"Hard",5,2015
"Hard",4,2015
"Hard",6,2015
"Hard",3,2015
"Hard",8,2015
"Hard",1,2015
"Hard",4,2015
"Hard",3,2015
"Hard",1,2015
"Hard",1,2015
"Hard",1,2015
"Hard",3,2015
"Hard",2,2015
"Hard",5,2015
"Hard",8,2015
"Hard",3,2015
"Hard",5,2015
"Hard",4,2015
"Hard",3,2015
"Hard",1,2015
"Hard",5,2015
"Hard",4,2015
"Hard",1,2015
"Hard",3,2015
"Hard",1,2015
"Hard",28,2016
"Hard",69,2016
"Hard",277,2016
"Hard",51,2016
"Hard",16,2016
"Hard",22,2016
"Hard",20,2016
"Hard",197,2016
"Hard",87,2016
"Hard",78,2016
"Hard",65,2016
"Hard",18,2016
"Hard",20,2016
"Hard",8,2016
"Hard",13,2016
"Hard",18,2016
"Hard",78,2016
"Hard",14,2016
"Hard",28,2016
"Hard",3,2016
"Hard",14,2016
"Hard",18,2016
"Hard",20,2016
"Hard",3,2016
"Hard",14,2016
"Hard",3,2016
"Hard",14,2016
"Hard",92,2016
"Hard",449,2016
"Hard",44,2016
"Hard",27,2016
"Hard",185,2016
"Hard",104,2016
"Hard",55,2016
"Hard",248,2016
"Hard",106,2016
"Hard",38,2016
"Hard",157,2016
"Hard",45,2016
"Hard",44,2016
"Hard",27,2016
"Hard",4,2016
"Hard",25,2016
"Hard",157,2016
"Hard",19,2016
"Hard",45,2016
"Hard",248,2016
"Hard",19,2016
"Hard",4,2016
"Hard",45,2016
"Hard",44,2016
"Hard",4,2016
"Hard",44,2016
"Hard",4,2016
"Hard",82,2016
"Hard",31,2016
"Hard",102,2016
"Hard",1,2016
"Hard",66,2016
"Hard",75,2016
"Hard",79,2016
"Hard",64,2016
"Hard",6,2016
"Hard",50,2016
"Hard",95,2016
"Hard",94,2016
"Hard",35,2016
"Hard",85,2016
"Hard",5,2016
"Hard",49,2016
"Hard",31,2016
"Hard",35,2016
"Hard",94,2016
"Hard",1,2016
"Hard",79,2016
"Hard",5,2016
"Hard",102,2016
"Hard",6,2016
"Hard",94,2016
"Hard",5,2016
"Hard",1,2016
"Hard",6,2016
"Hard",5,2016
"Hard",1,2016
"Hard",1,2016
"Hard",64,2016
"Hard",46,2016
"Hard",299,2016
"Hard",100,2016
"Hard",26,2016
"Hard",39,2016
"Hard",34,2016
"Hard",25,2016
"Hard",21,2016
"Hard",18,2016
"Hard",54,2016
"Hard",12,2016
"Hard",25,2016
"Hard",8,2016
"Hard",54,2016
"Hard",26,2016
"Hard",21,2016
"Hard",11,2016
"Hard",10,2016
"Hard",26,2016
"Hard",8,2016
"Hard",25,2016
"Hard",10,2016
"Hard",26,2016
"Hard",25,2016
"Hard",29,2016
"Hard",195,2016
"Hard",41,2016
"Hard",43,2016
"Hard",50,2016
"Hard",71,2016
"Hard",36,2016
"Hard",31,2016
"Hard",38,2016
"Hard",134,2016
"Hard",52,2016
"Hard",28,2016
"Hard",71,2016
"Hard",31,2016
"Hard",50,2016
"Hard",36,2016
"Hard",22,2016
"Hard",17,2016
"Hard",38,2016
"Hard",22,2016
"Hard",28,2016
"Hard",28,2016
"Hard",22,2016
"Hard",22,2016
"Hard",85,2016
"Hard",53,2016
"Hard",97,2016
"Hard",107,2016
"Hard",108,2016
"Hard",93,2016
"Hard",156,2016
"Hard",121,2016
"Hard",133,2016
"Hard",82,2016
"Hard",78,2016
"Hard",136,2016
"Hard",121,2016
"Hard",53,2016
"Hard",10,2016
"Hard",85,2016
"Hard",107,2016
"Hard",133,2016
"Hard",93,2016
"Hard",78,2016
"Hard",85,2016
"Hard",93,2016
"Hard",10,2016
"Hard",133,2016
"Hard",93,2016
"Hard",10,2016
"Hard",10,2016
"Clay",67,2016
"Clay",129,2016
"Clay",114,2016
"Clay",76,2016
"Clay",158,2016
"Clay",126,2016
"Clay",55,2016
"Clay",81,2016
"Clay",141,2016
"Clay",58,2016
"Clay",59,2016
"Clay",154,2016
"Clay",67,2016
"Clay",35,2016
"Clay",59,2016
"Clay",20,2016
"Clay",58,2016
"Clay",55,2016
"Clay",158,2016
"Clay",22,2016
"Clay",35,2016
"Clay",59,2016
"Clay",58,2016
"Clay",35,2016
"Clay",58,2016
"Clay",58,2016
"Hard",46,2016
"Hard",119,2016
"Hard",44,2016
"Hard",214,2016
"Hard",94,2016
"Hard",79,2016
"Hard",34,2016
"Hard",42,2016
"Hard",101,2016
"Hard",49,2016
"Hard",134,2016
"Hard",96,2016
"Hard",44,2016
"Hard",27,2016
"Hard",31,2016
"Hard",25,2016
"Hard",49,2016
"Hard",42,2016
"Hard",34,2016
"Hard",18,2016
"Hard",42,2016
"Hard",25,2016
"Hard",44,2016
"Hard",18,2016
"Hard",25,2016
"Hard",18,2016
"Clay",72,2016
"Clay",73,2016
"Clay",89,2016
"Clay",37,2016
"Clay",35,2016
"Clay",142,2016
"Clay",151,2016
"Clay",45,2016
"Clay",79,2016
"Clay",52,2016
"Clay",19,2016
"Clay",55,2016
"Clay",72,2016
"Clay",19,2016
"Clay",79,2016
"Clay",9,2016
"Clay",35,2016
"Clay",6,2016
"Clay",52,2016
"Clay",5,2016
"Clay",19,2016
"Clay",5,2016
"Clay",72,2016
"Clay",6,2016
"Clay",19,2016
"Clay",72,2016
"Clay",19,2016
"Hard",59,2016
"Hard",93,2016
"Hard",130,2016
"Hard",82,2016
"Hard",124,2016
"Hard",98,2016
"Hard",66,2016
"Hard",102,2016
"Hard",145,2016
"Hard",78,2016
"Hard",107,2016
"Hard",93,2016
"Hard",130,2016
"Hard",58,2016
"Hard",7,2016
"Hard",102,2016
"Hard",48,2016
"Hard",107,2016
"Hard",145,2016
"Hard",145,2016
"Hard",102,2016
"Hard",58,2016
"Hard",7,2016
"Hard",145,2016
"Hard",7,2016
"Hard",7,2016
"Hard",51,2016
"Hard",87,2016
"Hard",13,2016
"Hard",38,2016
"Hard",54,2016
"Hard",69,2016
"Hard",40,2016
"Hard",32,2016
"Hard",61,2016
"Hard",18,2016
"Hard",43,2016
"Hard",17,2016
"Hard",28,2016
"Hard",22,2016
"Hard",70,2016
"Hard",15,2016
"Hard",32,2016
"Hard",13,2016
"Hard",18,2016
"Hard",54,2016
"Hard",22,2016
"Hard",17,2016
"Hard",43,2016
"Hard",70,2016
"Hard",54,2016
"Hard",43,2016
"Hard",32,2016
"Hard",18,2016
"Hard",43,2016
"Hard",18,2016
"Hard",43,2016
"Hard",28,2016
"Hard",49,2016
"Hard",135,2016
"Hard",245,2016
"Hard",104,2016
"Hard",30,2016
"Hard",31,2016
"Hard",88,2016
"Hard",86,2016
"Hard",120,2016
"Hard",89,2016
"Hard",61,2016
"Hard",129,2016
"Hard",1042,2016
"Hard",104,2016
"Hard",49,2016
"Hard",89,2016
"Hard",28,2016
"Hard",129,2016
"Hard",30,2016
"Hard",61,2016
"Hard",1042,2016
"Hard",28,2016
"Hard",89,2016
"Hard",61,2016
"Hard",1042,2016
"Hard",89,2016
"Hard",61,2016
"Hard",61,2016
"Hard",64,2016
"Hard",22,2016
"Hard",17,2016
"Hard",81,2016
"Hard",175,2016
"Hard",75,2016
"Hard",54,2016
"Hard",44,2016
"Hard",41,2016
"Hard",56,2016
"Hard",196,2016
"Hard",171,2016
"Hard",4,2016
"Hard",12,2016
"Hard",54,2016
"Hard",22,2016
"Hard",41,2016
"Hard",10,2016
"Hard",8,2016
"Hard",12,2016
"Hard",41,2016
"Hard",22,2016
"Hard",8,2016
"Hard",12,2016
"Hard",41,2016
"Hard",41,2016
"Clay",71,2016
"Clay",73,2016
"Clay",83,2016
"Clay",90,2016
"Clay",46,2016
"Clay",50,2016
"Clay",24,2016
"Clay",19,2016
"Clay",6,2016
"Clay",33,2016
"Clay",45,2016
"Clay",53,2016
"Clay",5,2016
"Clay",338,2016
"Clay",19,2016
"Clay",71,2016
"Clay",6,2016
"Clay",33,2016
"Clay",46,2016
"Clay",5,2016
"Clay",45,2016
"Clay",71,2016
"Clay",45,2016
"Clay",19,2016
"Clay",71,2016
"Clay",45,2016
"Clay",45,2016
"Hard",58,2016
"Hard",79,2016
"Hard",85,2016
"Hard",62,2016
"Hard",6,2016
"Hard",74,2016
"Hard",102,2016
"Hard",127,2016
"Hard",1045,2016
"Hard",32,2016
"Hard",15,2016
"Hard",21,2016
"Hard",43,2016
"Hard",8,2016
"Hard",26,2016
"Hard",21,2016
"Hard",32,2016
"Hard",62,2016
"Hard",85,2016
"Hard",26,2016
"Hard",43,2016
"Hard",102,2016
"Hard",15,2016
"Hard",21,2016
"Hard",32,2016
"Hard",15,2016
"Hard",43,2016
"Hard",21,2016
"Hard",15,2016
"Hard",15,2016
"Hard",66,2016
"Hard",121,2016
"Hard",24,2016
"Hard",45,2016
"Hard",1,2016
"Hard",57,2016
"Hard",144,2016
"Hard",18,2016
"Hard",38,2016
"Hard",188,2016
"Hard",51,2016
"Hard",28,2016
"Hard",7,2016
"Hard",4,2016
"Hard",84,2016
"Hard",33,2016
"Hard",18,2016
"Hard",57,2016
"Hard",24,2016
"Hard",28,2016
"Hard",7,2016
"Hard",33,2016
"Hard",1,2016
"Hard",4,2016
"Hard",33,2016
"Hard",57,2016
"Hard",4,2016
"Hard",57,2016
"Hard",4,2016
"Clay",122,2016
"Clay",72,2016
"Clay",99,2016
"Clay",65,2016
"Clay",160,2016
"Clay",96,2016
"Clay",67,2016
"Clay",76,2016
"Clay",77,2016
"Clay",278,2016
"Clay",67,2016
"Clay",49,2016
"Clay",65,2016
"Clay",122,2016
"Clay",140,2016
"Clay",27,2016
"Clay",76,2016
"Clay",278,2016
"Clay",67,2016
"Clay",65,2016
"Clay",76,2016
"Clay",27,2016
"Clay",67,2016
"Clay",27,2016
"Clay",27,2016
"Hard",59,2016
"Hard",47,2016
"Hard",53,2016
"Hard",52,2016
"Hard",46,2016
"Hard",40,2016
"Hard",57,2016
"Hard",177,2016
"Hard",44,2016
"Hard",55,2016
"Hard",72,2016
"Hard",92,2016
"Hard",168,2016
"Hard",63,2016
"Hard",49,2016
"Hard",420,2016
"Hard",58,2016
"Hard",90,2016
"Hard",76,2016
"Hard",45,2016
"Hard",60,2016
"Hard",43,2016
"Hard",38,2016
"Hard",149,2016
"Hard",182,2016
"Hard",66,2016
"Hard",74,2016
"Hard",166,2016
"Hard",65,2016
"Hard",103,2016
"Hard",112,2016
"Hard",42,2016
"Hard",10,2016
"Hard",29,2016
"Hard",53,2016
"Hard",14,2016
"Hard",16,2016
"Hard",49,2016
"Hard",7,2016
"Hard",20,2016
"Hard",46,2016
"Hard",40,2016
"Hard",47,2016
"Hard",2,2016
"Hard",55,2016
"Hard",12,2016
"Hard",18,2016
"Hard",4,2016
"Hard",58,2016
"Hard",13,2016
"Hard",60,2016
"Hard",9,2016
"Hard",36,2016
"Hard",6,2016
"Hard",19,2016
"Hard",21,2016
"Hard",30,2016
"Hard",1,2016
"Hard",24,2016
"Hard",11,2016
"Hard",35,2016
"Hard",5,2016
"Hard",53,2016
"Hard",18,2016
"Hard",10,2016
"Hard",12,2016
"Hard",7,2016
"Hard",16,2016
"Hard",4,2016
"Hard",6,2016
"Hard",58,2016
"Hard",21,2016
"Hard",11,2016
"Hard",5,2016
"Hard",13,2016
"Hard",9,2016
"Hard",1,2016
"Hard",12,2016
"Hard",18,2016
"Hard",14,2016
"Hard",5,2016
"Hard",16,2016
"Hard",6,2016
"Hard",1,2016
"Hard",9,2016
"Hard",18,2016
"Hard",14,2016
"Hard",5,2016
"Hard",1,2016
"Hard",14,2016
"Hard",1,2016
"Hard",1,2016
"Hard",87,2016
"Hard",52,2016
"Hard",61,2016
"Hard",56,2016
"Hard",88,2016
"Hard",70,2016
"Hard",65,2016
"Hard",77,2016
"Hard",73,2016
"Hard",50,2016
"Hard",72,2016
"Hard",45,2016
"Hard",124,2016
"Hard",81,2016
"Hard",366,2016
"Hard",57,2016
"Hard",43,2016
"Hard",69,2016
"Hard",64,2016
"Hard",76,2016
"Hard",132,2016
"Hard",51,2016
"Hard",90,2016
"Hard",120,2016
"Hard",83,2016
"Hard",63,2016
"Hard",94,2016
"Hard",106,2016
"Hard",115,2016
"Hard",48,2016
"Hard",40,2016
"Hard",11,2016
"Hard",14,2016
"Hard",88,2016
"Hard",124,2016
"Hard",8,2016
"Hard",19,2016
"Hard",15,2016
"Hard",112,2016
"Hard",22,2016
"Hard",65,2016
"Hard",38,2016
"Hard",21,2016
"Hard",36,2016
"Hard",10,2016
"Hard",1,2016
"Hard",6,2016
"Hard",12,2016
"Hard",29,2016
"Hard",51,2016
"Hard",16,2016
"Hard",28,2016
"Hard",25,2016
"Hard",26,2016
"Hard",132,2016
"Hard",64,2016
"Hard",9,2016
"Hard",2,2016
"Hard",7,2016
"Hard",14,2016
"Hard",15,2016
"Hard",112,2016
"Hard",10,2016
"Hard",19,2016
"Hard",1,2016
"Hard",88,2016
"Hard",6,2016
"Hard",18,2016
"Hard",51,2016
"Hard",28,2016
"Hard",26,2016
"Hard",16,2016
"Hard",94,2016
"Hard",12,2016
"Hard",15,2016
"Hard",7,2016
"Hard",19,2016
"Hard",26,2016
"Hard",1,2016
"Hard",12,2016
"Hard",16,2016
"Hard",6,2016
"Hard",15,2016
"Hard",1,2016
"Hard",6,2016
"Hard",26,2016
"Hard",1,2016
"Hard",6,2016
"Hard",1,2016
"Clay",71,2016
"Clay",59,2016
"Clay",148,2016
"Clay",39,2016
"Clay",125,2016
"Clay",85,2016
"Clay",200,2016
"Clay",35,2016
"Clay",97,2016
"Clay",270,2016
"Clay",114,2016
"Clay",77,2016
"Clay",148,2016
"Clay",35,2016
"Clay",15,2016
"Clay",71,2016
"Clay",125,2016
"Clay",24,2016
"Clay",25,2016
"Clay",39,2016
"Clay",148,2016
"Clay",24,2016
"Clay",15,2016
"Clay",25,2016
"Clay",148,2016
"Clay",25,2016
"Clay",148,2016
"Clay",147,2016
"Clay",123,2016
"Clay",95,2016
"Clay",72,2016
"Clay",102,2016
"Clay",55,2016
"Clay",84,2016
"Clay",63,2016
"Clay",62,2016
"Clay",105,2016
"Clay",52,2016
"Clay",123,2016
"Clay",95,2016
"Clay",63,2016
"Clay",55,2016
"Clay",52,2016
"Clay",38,2016
"Clay",47,2016
"Clay",123,2016
"Clay",48,2016
"Clay",47,2016
"Clay",55,2016
"Clay",47,2016
"Clay",48,2016
"Clay",47,2016
"Clay",33,2016
"Clay",18,2016
