"Surface","WRank","LRank","Year","Sex"
"Grass",6,89,2009,"M"
"Grass",25,126,2009,"M"
"Grass",16,75,2009,"M"
"Grass",14,74,2009,"M"
"Grass",30,79,2009,"M"
"Grass",46,163,2009,"M"
"Grass",146,13,2009,"M"
"Grass",44,81,2009,"M"
"Grass",73,97,2009,"M"
"Grass",52,95,2009,"M"
"Grass",29,80,2009,"M"
"Grass",3,48,2009,"M"
"Grass",49,78,2009,"M"
"Grass",7,361,2009,"M"
"Grass",90,37,2009,"M"
"Grass",172,206,2009,"M"
"Grass",16,46,2009,"M"
"Grass",25,30,2009,"M"
"Grass",90,172,2009,"M"
"Grass",3,52,2009,"M"
"Grass",6,49,2009,"M"
"Grass",29,146,2009,"M"
"Grass",44,7,2009,"M"
"Grass",90,73,2009,"M"
"Grass",3,25,2009,"M"
"Grass",6,29,2009,"M"
"Grass",16,44,2009,"M"
"Grass",3,90,2009,"M"
"Grass",3,16,2009,"M"
"Grass",75,48,2009,"M"
"Grass",114,71,2009,"M"
"Grass",52,38,2009,"M"
"Grass",79,86,2009,"M"
"Grass",189,77,2009,"M"
"Grass",46,84,2009,"M"
"Grass",50,101,2009,"M"
"Grass",224,87,2009,"M"
"Grass",201,285,2009,"M"
"Grass",41,76,2009,"M"
"Grass",184,89,2009,"M"
"Grass",70,106,2009,"M"
"Grass",64,493,2009,"M"
"Grass",27,63,2009,"M"
"Grass",126,25,2009,"M"
"Grass",80,44,2009,"M"
"Grass",75,201,2009,"M"
"Grass",50,64,2009,"M"
"Grass",41,114,2009,"M"
"Grass",52,184,2009,"M"
"Grass",79,46,2009,"M"
"Grass",27,189,2009,"M"
"Grass",70,80,2009,"M"
"Grass",126,224,2009,"M"
"Grass",126,70,2009,"M"
"Grass",27,79,2009,"M"
"Grass",50,52,2009,"M"
"Grass",126,41,2009,"M"
"Grass",27,50,2009,"M"
"Grass",27,126,2009,"M"
"Grass",47,59,2009,"M"
"Grass",866,114,2009,"M"
"Grass",39,49,2009,"M"
"Grass",81,92,2009,"M"
"Grass",8,109,2009,"M"
"Grass",43,55,2009,"M"
"Grass",67,91,2009,"M"
"Grass",19,147,2009,"M"
"Grass",40,72,2009,"M"
"Grass",30,68,2009,"M"
"Grass",82,54,2009,"M"
"Grass",88,65,2009,"M"
"Grass",95,15,2009,"M"
"Grass",198,74,2009,"M"
"Grass",81,40,2009,"M"
"Grass",82,8,2009,"M"
"Grass",47,39,2009,"M"
"Grass",144,88,2009,"M"
"Grass",43,263,2009,"M"
"Grass",19,67,2009,"M"
"Grass",30,198,2009,"M"
"Grass",82,144,2009,"M"
"Grass",81,19,2009,"M"
"Grass",30,43,2009,"M"
"Grass",866,47,2009,"M"
"Grass",82,30,2009,"M"
"Grass",866,81,2009,"M"
"Grass",82,866,2009,"M"
"Grass",3,31,2009,"M"
"Grass",159,110,2009,"M"
"Grass",129,137,2009,"M"
"Grass",136,46,2009,"M"
"Grass",235,101,2009,"M"
"Grass",116,102,2009,"M"
"Grass",105,122,2009,"M"
"Grass",48,134,2009,"M"
"Grass",180,128,2009,"M"
"Grass",146,187,2009,"M"
"Grass",39,109,2009,"M"
"Grass",181,168,2009,"M"
"Grass",87,93,2009,"M"
"Grass",120,203,2009,"M"
"Grass",34,103,2009,"M"
"Grass",266,204,2009,"M"
"Grass",129,48,2009,"M"
"Grass",181,266,2009,"M"
"Grass",81,116,2009,"M"
"Grass",39,159,2009,"M"
"Grass",120,87,2009,"M"
"Grass",136,105,2009,"M"
"Grass",146,180,2009,"M"
"Grass",34,235,2009,"M"
"Grass",181,129,2009,"M"
"Grass",39,81,2009,"M"
"Grass",120,136,2009,"M"
"Grass",34,146,2009,"M"
"Grass",181,120,2009,"M"
"Grass",39,34,2009,"M"
"Grass",39,181,2009,"M"
"Clay",85,68,2009,"M"
"Clay",460,50,2009,"M"
"Clay",75,54,2009,"M"
"Clay",65,73,2009,"M"
"Clay",81,62,2009,"M"
"Clay",145,89,2009,"M"
"Clay",151,326,2009,"M"
"Clay",55,96,2009,"M"
"Clay",61,74,2009,"M"
"Clay",98,90,2009,"M"
"Clay",41,58,2009,"M"
"Clay",75,69,2009,"M"
"Clay",16,145,2009,"M"
"Clay",12,55,2009,"M"
"Clay",28,98,2009,"M"
"Clay",41,65,2009,"M"
"Clay",460,151,2009,"M"
"Clay",9,81,2009,"M"
"Clay",61,85,2009,"M"
"Clay",16,75,2009,"M"
"Clay",12,41,2009,"M"
"Clay",460,28,2009,"M"
"Clay",61,16,2009,"M"
"Clay",12,460,2009,"M"
"Clay",12,61,2009,"M"
"Clay",127,140,2009,"M"
"Clay",33,205,2009,"M"
"Clay",11,104,2009,"M"
"Clay",120,154,2009,"M"
"Clay",82,63,2009,"M"
"Clay",193,168,2009,"M"
"Clay",56,79,2009,"M"
"Clay",87,51,2009,"M"
"Clay",43,37,2009,"M"
"Clay",45,53,2009,"M"
"Clay",40,21,2009,"M"
"Clay",67,46,2009,"M"
"Clay",26,103,2009,"M"
"Clay",7,47,2009,"M"
"Clay",49,71,2009,"M"
"Clay",39,72,2009,"M"
"Clay",193,56,2009,"M"
"Clay",33,82,2009,"M"
"Clay",40,87,2009,"M"
"Clay",43,49,2009,"M"
"Clay",11,120,2009,"M"
"Clay",127,26,2009,"M"
"Clay",45,7,2009,"M"
"Clay",33,193,2009,"M"
"Clay",67,11,2009,"M"
"Clay",40,127,2009,"M"
"Clay",43,45,2009,"M"
"Clay",33,67,2009,"M"
"Clay",43,40,2009,"M"
"Clay",43,33,2009,"M"
"Clay",107,60,2009,"M"
"Clay",74,46,2009,"M"
"Clay",120,79,2009,"M"
"Clay",145,93,2009,"M"
"Clay",94,97,2009,"M"
"Clay",49,51,2009,"M"
"Clay",103,98,2009,"M"
"Clay",76,70,2009,"M"
"Clay",56,58,2009,"M"
"Clay",101,50,2009,"M"
"Clay",52,73,2009,"M"
"Clay",72,62,2009,"M"
"Clay",68,168,2009,"M"
"Clay",48,67,2009,"M"
"Clay",150,81,2009,"M"
"Clay",103,16,2009,"M"
"Clay",107,33,2009,"M"
"Clay",39,145,2009,"M"
"Clay",26,74,2009,"M"
"Clay",24,94,2009,"M"
"Clay",56,18,2009,"M"
"Clay",120,7,2009,"M"
"Clay",68,28,2009,"M"
"Clay",11,72,2009,"M"
"Clay",31,89,2009,"M"
"Clay",32,52,2009,"M"
"Clay",40,101,2009,"M"
"Clay",76,47,2009,"M"
"Clay",23,150,2009,"M"
"Clay",12,49,2009,"M"
"Clay",39,120,2009,"M"
"Clay",31,68,2009,"M"
"Clay",26,56,2009,"M"
"Clay",12,32,2009,"M"
"Clay",107,24,2009,"M"
"Clay",40,11,2009,"M"
"Clay",23,48,2009,"M"
"Clay",76,103,2009,"M"
"Clay",107,40,2009,"M"
"Clay",12,31,2009,"M"
"Clay",23,76,2009,"M"
"Clay",39,107,2009,"M"
"Clay",12,23,2009,"M"
"Clay",12,39,2009,"M"
"Hard",108,1381,2009,"M"
"Hard",61,91,2009,"M"
"Hard",82,65,2009,"M"
"Hard",121,129,2009,"M"
"Hard",96,110,2009,"M"
"Hard",37,122,2009,"M"
"Hard",100,148,2009,"M"
"Hard",198,63,2009,"M"
"Hard",116,141,2009,"M"
"Hard",45,166,2009,"M"
"Hard",29,134,2009,"M"
"Hard",158,99,2009,"M"
"Hard",36,118,2009,"M"
"Hard",27,111,2009,"M"
"Hard",95,177,2009,"M"
"Hard",75,210,2009,"M"
"Hard",82,116,2009,"M"
"Hard",158,29,2009,"M"
"Hard",100,36,2009,"M"
"Hard",37,108,2009,"M"
"Hard",121,45,2009,"M"
"Hard",96,61,2009,"M"
"Hard",27,75,2009,"M"
"Hard",95,198,2009,"M"
"Hard",121,27,2009,"M"
"Hard",95,158,2009,"M"
"Hard",37,82,2009,"M"
"Hard",96,100,2009,"M"
"Hard",37,121,2009,"M"
"Hard",95,96,2009,"M"
"Hard",95,37,2009,"M"
"Clay",70,313,2009,"M"
"Clay",51,172,2009,"M"
"Clay",53,39,2009,"M"
"Clay",76,83,2009,"M"
"Clay",27,125,2009,"M"
"Clay",84,109,2009,"M"
"Clay",81,23,2009,"M"
"Clay",33,261,2009,"M"
"Clay",116,511,2009,"M"
"Clay",128,48,2009,"M"
"Clay",31,65,2009,"M"
"Clay",50,49,2009,"M"
"Clay",58,145,2009,"M"
"Clay",73,28,2009,"M"
"Clay",24,363,2009,"M"
"Clay",119,188,2009,"M"
"Clay",81,76,2009,"M"
"Clay",51,53,2009,"M"
"Clay",27,84,2009,"M"
"Clay",33,70,2009,"M"
"Clay",73,58,2009,"M"
"Clay",128,116,2009,"M"
"Clay",119,24,2009,"M"
"Clay",51,81,2009,"M"
"Clay",73,50,2009,"M"
"Clay",27,33,2009,"M"
"Clay",51,73,2009,"M"
"Clay",119,27,2009,"M"
"Clay",119,51,2009,"M"
"Hard",112,91,2009,"M"
"Hard",134,126,2009,"M"
"Hard",80,131,2009,"M"
"Hard",77,44,2009,"M"
"Hard",62,63,2009,"M"
"Hard",205,75,2009,"M"
"Hard",155,208,2009,"M"
"Hard",37,152,2009,"M"
"Hard",146,114,2009,"M"
"Hard",60,110,2009,"M"
"Hard",55,56,2009,"M"
"Hard",32,57,2009,"M"
"Hard",77,146,2009,"M"
"Hard",55,62,2009,"M"
"Hard",22,134,2009,"M"
"Hard",60,37,2009,"M"
"Hard",30,80,2009,"M"
"Hard",32,155,2009,"M"
"Hard",21,112,2009,"M"
"Hard",205,77,2009,"M"
"Hard",32,30,2009,"M"
"Hard",22,55,2009,"M"
"Hard",205,60,2009,"M"
"Hard",32,22,2009,"M"
"Hard",32,205,2009,"M"
"Clay",104,184,2009,"M"
"Clay",71,46,2009,"M"
"Clay",93,121,2009,"M"
"Clay",36,59,2009,"M"
"Clay",34,117,2009,"M"
"Clay",69,101,2009,"M"
"Clay",74,185,2009,"M"
"Clay",43,165,2009,"M"
"Clay",100,350,2009,"M"
"Clay",35,99,2009,"M"
"Clay",9,56,2009,"M"
"Clay",95,26,2009,"M"
"Clay",72,92,2009,"M"
"Clay",64,191,2009,"M"
"Clay",20,82,2009,"M"
"Clay",85,135,2009,"M"
"Clay",36,104,2009,"M"
"Clay",69,71,2009,"M"
"Clay",34,74,2009,"M"
"Clay",95,72,2009,"M"
"Clay",43,93,2009,"M"
"Clay",9,100,2009,"M"
"Clay",64,35,2009,"M"
"Clay",85,20,2009,"M"
"Clay",36,95,2009,"M"
"Clay",43,85,2009,"M"
"Clay",9,69,2009,"M"
"Clay",34,64,2009,"M"
"Clay",36,43,2009,"M"
"Clay",9,34,2009,"M"
"Clay",9,36,2009,"M"
"Hard",91,85,2009,"M"
"Hard",101,104,2009,"M"
"Hard",65,74,2009,"M"
"Hard",62,117,2009,"M"
"Hard",44,76,2009,"M"
"Hard",153,255,2009,"M"
"Hard",111,133,2009,"M"
"Hard",42,162,2009,"M"
"Hard",73,231,2009,"M"
"Hard",177,261,2009,"M"
"Hard",80,64,2009,"M"
"Hard",38,88,2009,"M"
"Hard",47,69,2009,"M"
"Hard",181,67,2009,"M"
"Hard",29,174,2009,"M"
"Hard",92,56,2009,"M"
"Hard",153,15,2009,"M"
"Hard",23,111,2009,"M"
"Hard",18,101,2009,"M"
"Hard",6,62,2009,"M"
"Hard",29,16,2009,"M"
"Hard",44,20,2009,"M"
"Hard",33,92,2009,"M"
"Hard",42,34,2009,"M"
"Hard",91,28,2009,"M"
"Hard",11,177,2009,"M"
"Hard",5,47,2009,"M"
"Hard",26,38,2009,"M"
"Hard",12,65,2009,"M"
"Hard",80,7,2009,"M"
"Hard",181,32,2009,"M"
"Hard",23,29,2009,"M"
"Hard",11,91,2009,"M"
"Hard",12,73,2009,"M"
"Hard",6,42,2009,"M"
"Hard",33,153,2009,"M"
"Hard",18,44,2009,"M"
"Hard",5,26,2009,"M"
"Hard",80,181,2009,"M"
"Hard",11,23,2009,"M"
"Hard",5,33,2009,"M"
"Hard",80,18,2009,"M"
"Hard",6,11,2009,"M"
"Hard",5,80,2009,"M"
"Hard",6,5,2009,"M"
"Hard",65,15,2009,"M"
"Hard",91,52,2009,"M"
"Hard",487,39,2009,"M"
"Hard",27,54,2009,"M"
"Hard",36,60,2009,"M"
"Hard",225,1171,2009,"M"
"Hard",22,110,2009,"M"
"Hard",45,26,2009,"M"
"Hard",13,61,2009,"M"
"Hard",62,46,2009,"M"
"Hard",9,105,2009,"M"
"Hard",16,147,2009,"M"
"Hard",29,40,2009,"M"
"Hard",32,31,2009,"M"
"Hard",25,18,2009,"M"
"Hard",55,119,2009,"M"
"Hard",11,37,2009,"M"
"Hard",163,34,2009,"M"
"Hard",66,17,2009,"M"
"Hard",19,24,2009,"M"
"Hard",20,30,2009,"M"
"Hard",86,58,2009,"M"
"Hard",10,679,2009,"M"
"Hard",8,27,2009,"M"
"Hard",3,36,2009,"M"
"Hard",4,225,2009,"M"
"Hard",1,487,2009,"M"
"Hard",65,55,2009,"M"
"Hard",11,62,2009,"M"
"Hard",7,91,2009,"M"
"Hard",6,86,2009,"M"
"Hard",45,16,2009,"M"
"Hard",29,13,2009,"M"
"Hard",32,25,2009,"M"
"Hard",9,163,2009,"M"
"Hard",22,66,2009,"M"
"Hard",5,28,2009,"M"
"Hard",4,65,2009,"M"
"Hard",6,32,2009,"M"
"Hard",5,11,2009,"M"
"Hard",3,29,2009,"M"
"Hard",8,10,2009,"M"
"Hard",2,45,2009,"M"
"Hard",1,22,2009,"M"
"Hard",7,9,2009,"M"
"Hard",3,8,2009,"M"
"Hard",7,1,2009,"M"
"Hard",5,4,2009,"M"
"Hard",6,2,2009,"M"
"Hard",3,7,2009,"M"
"Hard",6,5,2009,"M"
"Hard",3,6,2009,"M"
"Hard",47,49,2009,"M"
"Hard",31,46,2009,"M"
"Hard",27,130,2009,"M"
"Hard",9,85,2009,"M"
"Hard",54,56,2009,"M"
"Hard",29,13,2009,"M"
"Hard",51,135,2009,"M"
"Hard",19,20,2009,"M"
"Hard",15,25,2009,"M"
"Hard",35,16,2009,"M"
"Hard",61,70,2009,"M"
"Hard",26,74,2009,"M"
"Hard",64,28,2009,"M"
"Hard",37,36,2009,"M"
"Hard",53,10,2009,"M"
"Hard",45,72,2009,"M"
"Hard",42,11,2009,"M"
"Hard",124,23,2009,"M"
"Hard",43,24,2009,"M"
"Hard",39,71,2009,"M"
"Hard",59,21,2009,"M"
"Hard",9,27,2009,"M"
"Hard",19,15,2009,"M"
"Hard",4,54,2009,"M"
"Hard",124,7,2009,"M"
"Hard",53,64,2009,"M"
"Hard",31,29,2009,"M"
"Hard",17,61,2009,"M"
"Hard",1,51,2009,"M"
"Hard",18,39,2009,"M"
"Hard",55,37,2009,"M"
"Hard",2,33,2009,"M"
"Hard",8,43,2009,"M"
"Hard",3,45,2009,"M"
"Hard",42,47,2009,"M"
"Hard",26,5,2009,"M"
"Hard",1,19,2009,"M"
"Hard",55,53,2009,"M"
"Hard",2,17,2009,"M"
"Hard",4,35,2009,"M"
"Hard",42,26,2009,"M"
"Hard",9,8,2009,"M"
"Hard",3,31,2009,"M"
"Hard",18,124,2009,"M"
"Hard",2,55,2009,"M"
"Hard",1,42,2009,"M"
"Hard",4,9,2009,"M"
"Hard",3,18,2009,"M"
"Hard",1,2,2009,"M"
"Hard",4,3,2009,"M"
"Hard",1,4,2009,"M"
"Hard",196,50,2009,"M"
"Hard",60,97,2009,"M"
"Hard",88,54,2009,"M"
"Hard",65,107,2009,"M"
"Hard",81,51,2009,"M"
"Hard",67,72,2009,"M"
"Hard",100,74,2009,"M"
"Hard",92,53,2009,"M"
"Hard",85,45,2009,"M"
"Hard",69,56,2009,"M"
"Hard",77,315,2009,"M"
"Hard",52,79,2009,"M"
"Hard",71,49,2009,"M"
"Hard",110,109,2009,"M"
"Hard",117,163,2009,"M"
"Hard",23,81,2009,"M"
"Hard",30,100,2009,"M"
"Hard",42,196,2009,"M"
"Hard",85,33,2009,"M"
"Hard",65,90,2009,"M"
"Hard",67,40,2009,"M"
"Hard",29,63,2009,"M"
"Hard",110,39,2009,"M"
"Hard",8,77,2009,"M"
"Hard",44,92,2009,"M"
"Hard",10,88,2009,"M"
"Hard",52,15,2009,"M"
"Hard",48,71,2009,"M"
"Hard",60,34,2009,"M"
"Hard",117,26,2009,"M"
"Hard",38,29,2009,"M"
"Hard",65,67,2009,"M"
"Hard",30,110,2009,"M"
"Hard",52,42,2009,"M"
"Hard",8,44,2009,"M"
"Hard",60,117,2009,"M"
"Hard",23,85,2009,"M"
"Hard",10,48,2009,"M"
"Hard",30,65,2009,"M"
"Hard",23,8,2009,"M"
"Hard",10,38,2009,"M"
"Hard",52,60,2009,"M"
"Hard",23,52,2009,"M"
"Hard",10,30,2009,"M"
"Hard",10,23,2009,"M"
"Clay",70,90,2009,"M"
"Clay",79,328,2009,"M"
"Clay",37,160,2009,"M"
"Clay",57,227,2009,"M"
"Clay",157,102,2009,"M"
"Clay",112,43,2009,"M"
"Clay",125,56,2009,"M"
"Clay",30,63,2009,"M"
"Clay",78,86,2009,"M"
"Clay",67,83,2009,"M"
"Clay",546,98,2009,"M"
"Clay",53,91,2009,"M"
"Clay",76,28,2009,"M"
"Clay",87,108,2009,"M"
"Clay",59,646,2009,"M"
"Clay",68,95,2009,"M"
"Clay",53,79,2009,"M"
"Clay",125,546,2009,"M"
"Clay",87,30,2009,"M"
"Clay",59,70,2009,"M"
"Clay",68,57,2009,"M"
"Clay",67,76,2009,"M"
"Clay",37,157,2009,"M"
"Clay",37,59,2009,"M"
"Clay",112,125,2009,"M"
"Clay",53,87,2009,"M"
"Clay",68,67,2009,"M"
"Clay",53,112,2009,"M"
"Clay",37,68,2009,"M"
"Clay",53,37,2009,"M"
"Hard",82,93,2009,"M"
"Hard",44,74,2009,"M"
"Hard",69,1088,2009,"M"
"Hard",100,66,2009,"M"
"Hard",200,89,2009,"M"
"Hard",73,42,2009,"M"
"Hard",46,144,2009,"M"
"Hard",55,138,2009,"M"
"Hard",88,40,2009,"M"
"Hard",47,127,2009,"M"
"Hard",134,49,2009,"M"
"Hard",1147,174,2009,"M"
"Hard",23,82,2009,"M"
"Hard",73,100,2009,"M"
"Hard",44,200,2009,"M"
"Hard",27,69,2009,"M"
"Hard",55,46,2009,"M"
"Hard",35,134,2009,"M"
"Hard",13,1147,2009,"M"
"Hard",47,88,2009,"M"
"Hard",27,44,2009,"M"
"Hard",23,73,2009,"M"
"Hard",47,35,2009,"M"
"Hard",23,27,2009,"M"
"Hard",13,47,2009,"M"
"Hard",13,23,2009,"M"
"Hard",61,54,2009,"M"
"Hard",48,585,2009,"M"
"Hard",42,149,2009,"M"
"Hard",44,90,2009,"M"
"Hard",66,39,2009,"M"
"Hard",116,93,2009,"M"
"Hard",174,40,2009,"M"
"Hard",99,133,2009,"M"
"Hard",58,36,2009,"M"
"Hard",71,142,2009,"M"
"Hard",105,95,2009,"M"
"Hard",50,62,2009,"M"
"Hard",44,174,2009,"M"
"Hard",32,61,2009,"M"
"Hard",10,105,2009,"M"
"Hard",48,50,2009,"M"
"Hard",42,156,2009,"M"
"Hard",116,58,2009,"M"
"Hard",7,99,2009,"M"
"Hard",66,71,2009,"M"
"Hard",44,42,2009,"M"
"Hard",10,66,2009,"M"
"Hard",7,116,2009,"M"
"Hard",32,48,2009,"M"
"Hard",10,44,2009,"M"
"Hard",32,7,2009,"M"
"Hard",10,32,2009,"M"
"Hard",129,208,2009,"M"
"Hard",120,67,2009,"M"
"Hard",101,75,2009,"M"
"Hard",49,34,2009,"M"
"Hard",447,51,2009,"M"
"Hard",16,46,2009,"M"
"Hard",85,162,2009,"M"
"Hard",52,19,2009,"M"
"Hard",446,26,2009,"M"
"Hard",47,108,2009,"M"
"Hard",13,94,2009,"M"
"Hard",64,84,2009,"M"
"Hard",52,101,2009,"M"
"Hard",11,129,2009,"M"
"Hard",8,120,2009,"M"
"Hard",16,64,2009,"M"
"Hard",13,49,2009,"M"
"Hard",47,446,2009,"M"
"Hard",12,447,2009,"M"
"Hard",9,85,2009,"M"
"Hard",11,16,2009,"M"
"Hard",8,13,2009,"M"
"Hard",12,52,2009,"M"
"Hard",9,47,2009,"M"
"Hard",8,11,2009,"M"
"Hard",9,12,2009,"M"
"Hard",8,9,2009,"M"
"Hard",22,30,2009,"M"
"Hard",4,27,2009,"M"
"Hard",35,86,2009,"M"
"Hard",17,38,2009,"M"
"Hard",15,41,2009,"M"
"Hard",20,29,2009,"M"
"Hard",59,51,2009,"M"
"Hard",24,85,2009,"M"
"Hard",12,19,2009,"M"
"Hard",45,34,2009,"M"
"Hard",9,67,2009,"M"
"Hard",143,6,2009,"M"
"Hard",28,74,2009,"M"
"Hard",8,46,2009,"M"
"Hard",2,90,2009,"M"
"Hard",11,32,2009,"M"
"Hard",15,35,2009,"M"
"Hard",8,22,2009,"M"
"Hard",9,20,2009,"M"
"Hard",4,28,2009,"M"
"Hard",45,143,2009,"M"
"Hard",2,24,2009,"M"
"Hard",59,12,2009,"M"
"Hard",11,17,2009,"M"
"Hard",15,8,2009,"M"
"Hard",4,9,2009,"M"
"Hard",11,45,2009,"M"
"Hard",2,59,2009,"M"
"Hard",4,11,2009,"M"
"Hard",15,2,2009,"M"
"Hard",4,15,2009,"M"
"Hard",71,47,2009,"M"
"Hard",23,43,2009,"M"
"Hard",100,44,2009,"M"
"Hard",13,160,2009,"M"
"Hard",26,237,2009,"M"
"Hard",189,5,2009,"M"
"Hard",39,63,2009,"M"
"Hard",21,176,2009,"M"
"Hard",10,355,2009,"M"
"Hard",42,69,2009,"M"
"Hard",49,56,2009,"M"
"Hard",40,99,2009,"M"
"Hard",98,16,2009,"M"
"Hard",53,36,2009,"M"
"Hard",7,48,2009,"M"
"Hard",23,71,2009,"M"
"Hard",13,100,2009,"M"
"Hard",26,42,2009,"M"
"Hard",189,39,2009,"M"
"Hard",21,40,2009,"M"
"Hard",7,53,2009,"M"
"Hard",49,10,2009,"M"
"Hard",26,189,2009,"M"
"Hard",49,21,2009,"M"
"Hard",7,98,2009,"M"
"Hard",13,23,2009,"M"
"Hard",49,26,2009,"M"
"Hard",7,13,2009,"M"
"Hard",7,49,2009,"M"
"Hard",393,44,2009,"M"
"Hard",41,51,2009,"M"
"Hard",116,40,2009,"M"
"Hard",53,83,2009,"M"
"Hard",26,30,2009,"M"
"Hard",15,129,2009,"M"
"Hard",79,78,2009,"M"
"Hard",22,121,2009,"M"
"Hard",19,57,2009,"M"
"Hard",99,52,2009,"M"
"Hard",16,21,2009,"M"
"Hard",86,541,2009,"M"
"Hard",66,80,2009,"M"
"Hard",18,38,2009,"M"
"Hard",43,34,2009,"M"
"Hard",23,42,2009,"M"
"Hard",29,24,2009,"M"
"Hard",37,33,2009,"M"
"Hard",11,27,2009,"M"
"Hard",20,13,2009,"M"
"Hard",14,35,2009,"M"
"Hard",31,28,2009,"M"
"Hard",8,116,2009,"M"
"Hard",16,36,2009,"M"
"Hard",12,53,2009,"M"
"Hard",14,23,2009,"M"
"Hard",20,86,2009,"M"
"Hard",15,79,2009,"M"
"Hard",41,19,2009,"M"
"Hard",11,29,2009,"M"
"Hard",37,9,2009,"M"
"Hard",2,26,2009,"M"
"Hard",7,393,2009,"M"
"Hard",10,31,2009,"M"
"Hard",4,66,2009,"M"
"Hard",8,12,2009,"M"
"Hard",11,7,2009,"M"
"Hard",41,43,2009,"M"
"Hard",4,99,2009,"M"
"Hard",10,20,2009,"M"
"Hard",2,15,2009,"M"
"Hard",8,16,2009,"M"
"Hard",41,11,2009,"M"
"Hard",4,10,2009,"M"
"Hard",8,4,2009,"M"
"Hard",8,2,2009,"M"
"Hard",105,85,2009,"M"
"Hard",30,54,2009,"M"
"Hard",52,102,2009,"M"
"Hard",70,396,2009,"M"
"Hard",157,57,2009,"M"
"Hard",110,1156,2009,"M"
"Hard",91,31,2009,"M"
"Hard",46,55,2009,"M"
"Hard",50,198,2009,"M"
"Hard",61,53,2009,"M"
"Hard",92,41,2009,"M"
"Hard",51,107,2009,"M"
"Hard",76,6,2009,"M"
"Hard",52,105,2009,"M"
"Hard",30,70,2009,"M"
"Hard",110,50,2009,"M"
"Hard",157,91,2009,"M"
"Hard",92,78,2009,"M"
"Hard",190,61,2009,"M"
"Hard",51,76,2009,"M"
"Hard",46,92,2009,"M"
"Hard",157,52,2009,"M"
"Hard",190,51,2009,"M"
"Hard",30,110,2009,"M"
"Hard",46,190,2009,"M"
"Hard",30,157,2009,"M"
"Hard",30,46,2009,"M"
"Hard",59,38,2009,"M"
"Hard",29,62,2009,"M"
"Hard",49,121,2009,"M"
"Hard",71,40,2009,"M"
"Hard",511,83,2009,"M"
"Hard",138,37,2009,"M"
"Hard",140,549,2009,"M"
"Hard",45,296,2009,"M"
"Hard",87,256,2009,"M"
"Hard",86,73,2009,"M"
"Hard",120,310,2009,"M"
"Hard",48,111,2009,"M"
"Hard",34,93,2009,"M"
"Hard",17,68,2009,"M"
"Hard",66,21,2009,"M"
"Hard",10,224,2009,"M"
"Hard",49,59,2009,"M"
"Hard",45,71,2009,"M"
"Hard",511,29,2009,"M"
"Hard",87,34,2009,"M"
"Hard",138,140,2009,"M"
"Hard",66,86,2009,"M"
"Hard",10,48,2009,"M"
"Hard",87,120,2009,"M"
"Hard",45,511,2009,"M"
"Hard",10,49,2009,"M"
"Hard",66,138,2009,"M"
"Hard",87,45,2009,"M"
"Hard",66,87,2009,"M"
"Hard",30,137,2009,"M"
"Hard",51,117,2009,"M"
"Hard",67,91,2009,"M"
"Hard",63,675,2009,"M"
"Hard",123,59,2009,"M"
"Hard",107,155,2009,"M"
"Hard",204,97,2009,"M"
"Hard",36,53,2009,"M"
"Hard",29,64,2009,"M"
"Hard",44,86,2009,"M"
"Hard",8,87,2009,"M"
"Hard",119,73,2009,"M"
"Hard",62,247,2009,"M"
"Hard",33,66,2009,"M"
"Hard",98,711,2009,"M"
"Hard",12,72,2009,"M"
"Hard",51,123,2009,"M"
"Hard",67,36,2009,"M"
"Hard",29,98,2009,"M"
"Hard",63,33,2009,"M"
"Hard",107,30,2009,"M"
"Hard",119,44,2009,"M"
"Hard",8,62,2009,"M"
"Hard",12,204,2009,"M"
"Hard",29,67,2009,"M"
"Hard",107,63,2009,"M"
"Hard",12,51,2009,"M"
"Hard",119,8,2009,"M"
"Hard",29,119,2009,"M"
"Hard",107,12,2009,"M"
"Hard",29,107,2009,"M"
"Hard",100,65,2009,"M"
"Hard",37,102,2009,"M"
"Hard",81,31,2009,"M"
"Hard",110,1216,2009,"M"
"Hard",101,89,2009,"M"
"Hard",38,68,2009,"M"
"Hard",150,56,2009,"M"
"Hard",54,218,2009,"M"
"Hard",193,79,2009,"M"
"Hard",32,322,2009,"M"
"Hard",353,143,2009,"M"
"Hard",93,50,2009,"M"
"Hard",103,49,2009,"M"
"Hard",25,139,2009,"M"
"Hard",77,69,2009,"M"
"Hard",37,150,2009,"M"
"Hard",100,32,2009,"M"
"Hard",54,139,2009,"M"
"Hard",93,193,2009,"M"
"Hard",103,353,2009,"M"
"Hard",93,110,2009,"M"
"Hard",54,100,2009,"M"
"Hard",77,101,2009,"M"
"Hard",103,37,2009,"M"
"Hard",93,77,2009,"M"
"Hard",54,103,2009,"M"
"Hard",93,54,2009,"M"
"Hard",125,80,2009,"M"
"Hard",106,61,2009,"M"
"Hard",84,159,2009,"M"
"Hard",28,83,2009,"M"
"Hard",70,114,2009,"M"
"Hard",133,134,2009,"M"
"Hard",45,184,2009,"M"
"Hard",24,203,2009,"M"
"Hard",14,112,2009,"M"
"Hard",35,71,2009,"M"
"Hard",113,52,2009,"M"
"Hard",13,95,2009,"M"
"Hard",166,152,2009,"M"
"Hard",46,39,2009,"M"
"Hard",15,47,2009,"M"
"Hard",55,116,2009,"M"
"Hard",28,84,2009,"M"
