"Surface","WRank","Year"
"Clay",16,2015
"Clay",20,2015
"Clay",16,2015
"Clay",16,2015
"Clay",105,2015
"Clay",145,2015
"Clay",34,2015
"Clay",65,2015
"Clay",24,2015
"Clay",106,2015
"Clay",85,2015
"Clay",70,2015
"Clay",74,2015
"Clay",123,2015
"Clay",77,2015
"Clay",112,2015
"Clay",50,2015
"Clay",67,2015
"Clay",9,2015
"Clay",62,2015
"Clay",85,2015
"Clay",34,2015
"Clay",24,2015
"Clay",105,2015
"Clay",67,2015
"Clay",123,2015
"Clay",70,2015
"Clay",9,2015
"Clay",67,2015
"Clay",105,2015
"Clay",34,2015
"Clay",9,2015
"Clay",67,2015
"Clay",34,2015
"Clay",67,2015
"Clay",92,2015
"Clay",144,2015
"Clay",128,2015
"Clay",27,2015
"Clay",120,2015
"Clay",190,2015
"Clay",130,2015
"Clay",139,2015
"Clay",195,2015
"Clay",109,2015
"Clay",91,2015
"Clay",51,2015
"Clay",100,2015
"Clay",75,2015
"Clay",154,2015
"Clay",134,2015
"Clay",91,2015
"Clay",130,2015
"Clay",27,2015
"Clay",120,2015
"Clay",75,2015
"Clay",128,2015
"Clay",134,2015
"Clay",51,2015
"Clay",27,2015
"Clay",130,2015
"Clay",75,2015
"Clay",130,2015
"Clay",134,2015
"Clay",75,2015
"Clay",130,2015
"Clay",74,2015
"Clay",20,2015
"Clay",10,2015
"Clay",194,2015
"Clay",13,2015
"Clay",43,2015
"Clay",29,2015
"Clay",8,2015
"Clay",15,2015
"Clay",32,2015
"Clay",14,2015
"Clay",34,2015
"Clay",3,2015
"Clay",43,2015
"Clay",15,2015
"Clay",29,2015
"Clay",8,2015
"Clay",5,2015
"Clay",14,2015
"Clay",10,2015
"Clay",3,2015
"Clay",5,2015
"Clay",14,2015
"Clay",43,2015
"Clay",5,2015
"Clay",14,2015
"Clay",14,2015
"Clay",46,2015
"Clay",97,2015
"Clay",87,2015
"Clay",86,2015
"Clay",59,2015
"Clay",223,2015
"Clay",64,2015
"Clay",20,2015
"Clay",145,2015
"Clay",25,2015
"Clay",26,2015
"Clay",81,2015
"Clay",21,2015
"Clay",47,2015
"Clay",43,2015
"Clay",53,2015
"Clay",25,2015
"Clay",59,2015
"Clay",86,2015
"Clay",46,2015
"Clay",21,2015
"Clay",97,2015
"Clay",26,2015
"Clay",53,2015
"Clay",59,2015
"Clay",86,2015
"Clay",25,2015
"Clay",46,2015
"Clay",86,2015
"Clay",25,2015
"Clay",25,2015
"Clay",77,2015
"Clay",73,2015
"Clay",72,2015
"Clay",28,2015
"Clay",103,2015
"Clay",76,2015
"Clay",98,2015
"Clay",92,2015
"Clay",14,2015
"Clay",93,2015
"Clay",54,2015
"Clay",22,2015
"Clay",84,2015
"Clay",106,2015
"Clay",65,2015
"Clay",74,2015
"Clay",92,2015
"Clay",76,2015
"Clay",14,2015
"Clay",106,2015
"Clay",103,2015
"Clay",84,2015
"Clay",74,2015
"Clay",22,2015
"Clay",14,2015
"Clay",92,2015
"Clay",76,2015
"Clay",74,2015
"Clay",14,2015
"Clay",74,2015
"Clay",14,2015
"Clay",44,2015
"Clay",29,2015
"Clay",37,2015
"Clay",38,2015
"Clay",9,2015
"Clay",53,2015
"Clay",14,2015
"Clay",46,2015
"Clay",3,2015
"Clay",52,2015
"Clay",12,2015
"Clay",61,2015
"Clay",28,2015
"Clay",27,2015
"Clay",20,2015
"Clay",26,2015
"Clay",23,2015
"Clay",5,2015
"Clay",21,2015
"Clay",4,2015
"Clay",36,2015
"Clay",10,2015
"Clay",41,2015
"Clay",64,2015
"Clay",1,2015
"Clay",110,2015
"Clay",68,2015
"Clay",30,2015
"Clay",31,2015
"Clay",13,2015
"Clay",9,2015
"Clay",29,2015
"Clay",14,2015
"Clay",26,2015
"Clay",5,2015
"Clay",46,2015
"Clay",1,2015
"Clay",4,2015
"Clay",23,2015
"Clay",31,2015
"Clay",41,2015
"Clay",3,2015
"Clay",28,2015
"Clay",7,2015
"Clay",12,2015
"Clay",37,2015
"Clay",3,2015
"Clay",4,2015
"Clay",1,2015
"Clay",5,2015
"Clay",14,2015
"Clay",12,2015
"Clay",29,2015
"Clay",3,2015
"Clay",1,2015
"Clay",29,2015
"Clay",4,2015
"Clay",29,2015
"Clay",4,2015
"Clay",4,2015
"Clay",39,2015
"Clay",17,2015
"Clay",34,2015
"Clay",51,2015
"Clay",24,2015
"Clay",45,2015
"Clay",15,2015
"Clay",22,2015
"Clay",65,2015
"Clay",52,2015
"Clay",11,2015
"Clay",63,2015
"Clay",41,2015
"Clay",16,2015
"Clay",10,2015
"Clay",53,2015
"Clay",72,2015
"Clay",78,2015
"Clay",19,2015
"Clay",31,2015
"Clay",73,2015
"Clay",29,2015
"Clay",14,2015
"Clay",20,2015
"Clay",24,2015
"Clay",1,2015
"Clay",78,2015
"Clay",2,2015
"Clay",8,2015
"Clay",73,2015
"Clay",65,2015
"Clay",72,2015
"Clay",6,2015
"Clay",29,2015
"Clay",16,2015
"Clay",31,2015
"Clay",10,2015
"Clay",4,2015
"Clay",20,2015
"Clay",10,2015
"Clay",72,2015
"Clay",2,2015
"Clay",3,2015
"Clay",78,2015
"Clay",4,2015
"Clay",29,2015
"Clay",2,2015
"Clay",10,2015
"Clay",78,2015
"Clay",3,2015
"Clay",10,2015
"Clay",3,2015
"Clay",3,2015
"Clay",48,2015
"Clay",91,2015
"Clay",42,2015
"Clay",126,2015
"Clay",56,2015
"Clay",78,2015
"Clay",96,2015
"Clay",112,2015
"Clay",71,2015
"Clay",11,2015
"Clay",90,2015
"Clay",103,2015
"Clay",20,2015
"Clay",61,2015
"Clay",98,2015
"Clay",112,2015
"Clay",42,2015
"Clay",48,2015
"Clay",56,2015
"Clay",11,2015
"Clay",98,2015
"Clay",105,2015
"Clay",61,2015
"Clay",42,2015
"Clay",11,2015
"Clay",48,2015
"Clay",98,2015
"Clay",48,2015
"Clay",48,2015
"Clay",80,2015
"Clay",67,2015
"Clay",66,2015
"Clay",63,2015
"Clay",41,2015
"Clay",95,2015
"Clay",16,2015
"Clay",33,2015
"Clay",26,2015
"Clay",92,2015
"Clay",25,2015
"Clay",46,2015
"Clay",54,2015
"Clay",29,2015
"Clay",63,2015
"Clay",41,2015
"Clay",25,2015
"Clay",16,2015
"Clay",95,2015
"Clay",54,2015
"Clay",251,2015
"Clay",26,2015
"Clay",251,2015
"Clay",26,2015
"Clay",26,2015
"Clay",9,2015
"Clay",76,2015
"Clay",70,2015
"Clay",3,2015
"Clay",37,2015
"Clay",60,2015
"Clay",20,2015
"Clay",103,2015
"Clay",165,2015
"Clay",28,2015
"Clay",57,2015
"Clay",7,2015
"Clay",13,2015
"Clay",55,2015
"Clay",82,2015
"Clay",29,2015
"Clay",272,2015
"Clay",160,2015
"Clay",19,2015
"Clay",8,2015
"Clay",58,2015
"Clay",51,2015
"Clay",21,2015
"Clay",11,2015
"Clay",182,2015
"Clay",91,2015
"Clay",83,2015
"Clay",22,2015
"Clay",46,2015
"Clay",99,2015
"Clay",30,2015
"Clay",94,2015
"Clay",17,2015
"Clay",27,2015
"Clay",2,2015
"Clay",45,2015
"Clay",61,2015
"Clay",56,2015
"Clay",100,2015
"Clay",49,2015
"Clay",88,2015
"Clay",12,2015
"Clay",40,2015
"Clay",18,2015
"Clay",4,2015
"Clay",65,2015
"Clay",72,2015
"Clay",32,2015
"Clay",5,2015
"Clay",97,2015
"Clay",93,2015
"Clay",24,2015
"Clay",92,2015
"Clay",10,2015
"Clay",106,2015
"Clay",44,2015
"Clay",16,2015
"Clay",85,2015
"Clay",105,2015
"Clay",89,2015
"Clay",1,2015
"Clay",114,2015
"Clay",35,2015
"Clay",83,2015
"Clay",2,2015
"Clay",22,2015
"Clay",13,2015
"Clay",29,2015
"Clay",70,2015
"Clay",165,2015
"Clay",21,2015
"Clay",82,2015
"Clay",11,2015
"Clay",20,2015
"Clay",9,2015
"Clay",28,2015
"Clay",7,2015
"Clay",72,2015
"Clay",85,2015
"Clay",4,2015
"Clay",10,2015
"Clay",92,2015
"Clay",17,2015
"Clay",30,2015
"Clay",100,2015
"Clay",1,2015
"Clay",27,2015
"Clay",49,2015
"Clay",16,2015
"Clay",24,2015
"Clay",40,2015
"Clay",44,2015
"Clay",93,2015
"Clay",21,2015
"Clay",29,2015
"Clay",7,2015
"Clay",13,2015
"Clay",9,2015
"Clay",20,2015
"Clay",2,2015
"Clay",28,2015
"Clay",4,2015
"Clay",100,2015
"Clay",17,2015
"Clay",24,2015
"Clay",93,2015
"Clay",72,2015
"Clay",40,2015
"Clay",1,2015
"Clay",7,2015
"Clay",21,2015
"Clay",20,2015
"Clay",13,2015
"Clay",1,2015
"Clay",17,2015
"Clay",93,2015
"Clay",24,2015
"Clay",7,2015
"Clay",13,2015
"Clay",24,2015
"Clay",1,2015
"Clay",13,2015
"Clay",1,2015
"Clay",1,2015
"Grass",35,2015
"Grass",34,2015
"Grass",57,2015
"Grass",94,2015
"Grass",403,2015
"Grass",43,2015
"Grass",46,2015
"Grass",168,2015
"Grass",40,2015
"Grass",80,2015
"Grass",76,2015
"Grass",85,2015
"Grass",33,2015
"Grass",69,2015
"Grass",132,2015
"Grass",30,2015
"Grass",43,2015
"Grass",34,2015
"Grass",35,2015
"Grass",76,2015
"Grass",33,2015
"Grass",132,2015
"Grass",69,2015
"Grass",30,2015
"Grass",35,2015
"Grass",132,2015
"Grass",33,2015
"Grass",30,2015
"Grass",33,2015
"Grass",35,2015
"Grass",35,2015
"Grass",92,2015
"Grass",63,2015
"Grass",87,2015
"Grass",58,2015
"Grass",54,2015
"Grass",48,2015
"Grass",89,2015
"Grass",102,2015
"Grass",129,2015
"Grass",50,2015
"Grass",67,2015
"Grass",32,2015
"Grass",127,2015
"Grass",61,2015
"Grass",147,2015
"Grass",13,2015
"Grass",48,2015
"Grass",63,2015
"Grass",61,2015
"Grass",92,2015
"Grass",147,2015
"Grass",13,2015
"Grass",87,2015
"Grass",129,2015
"Grass",61,2015
"Grass",13,2015
"Grass",87,2015
"Grass",61,2015
"Grass",87,2015
"Grass",87,2015
"Grass",50,2015
"Grass",55,2015
"Grass",67,2015
"Grass",85,2015
"Grass",224,2015
"Grass",73,2015
"Grass",59,2015
"Grass",64,2015
"Grass",147,2015
"Grass",47,2015
"Grass",139,2015
"Grass",32,2015
"Grass",31,2015
"Grass",30,2015
"Grass",26,2015
"Grass",28,2015
"Grass",88,2015
"Grass",96,2015
"Grass",91,2015
"Grass",43,2015
"Grass",94,2015
"Grass",22,2015
"Grass",33,2015
"Grass",72,2015
"Grass",3,2015
"Grass",73,2015
"Grass",67,2015
"Grass",30,2015
"Grass",85,2015
"Grass",139,2015
"Grass",59,2015
"Grass",9,2015
"Grass",22,2015
"Grass",10,2015
"Grass",43,2015
"Grass",72,2015
"Grass",28,2015
"Grass",19,2015
"Grass",12,2015
"Grass",73,2015
"Grass",9,2015
"Grass",3,2015
"Grass",43,2015
"Grass",10,2015
"Grass",12,2015
"Grass",19,2015
"Grass",72,2015
"Grass",12,2015
"Grass",43,2015
"Grass",10,2015
"Grass",19,2015
"Grass",12,2015
"Grass",10,2015
"Grass",10,2015
"Grass",33,2015
"Grass",31,2015
"Grass",42,2015
"Grass",48,2015
"Grass",43,2015
"Grass",62,2015
"Grass",146,2015
"Grass",49,2015
"Grass",27,2015
"Grass",81,2015
"Grass",73,2015
"Grass",28,2015
"Grass",64,2015
"Grass",44,2015
"Grass",58,2015
"Grass",32,2015
"Grass",14,2015
"Grass",146,2015
"Grass",11,2015
"Grass",12,2015
"Grass",43,2015
"Grass",20,2015
"Grass",44,2015
"Grass",13,2015
"Grass",31,2015
"Grass",19,2015
"Grass",49,2015
"Grass",5,2015
"Grass",48,2015
"Grass",27,2015
"Grass",64,2015
"Grass",41,2015
"Grass",44,2015
"Grass",146,2015
"Grass",13,2015
"Grass",5,2015
"Grass",14,2015
"Grass",41,2015
"Grass",43,2015
"Grass",13,2015
"Grass",31,2015
"Grass",5,2015
"Grass",13,2015
"Grass",31,2015
"Grass",93,2015
"Grass",96,2015
"Grass",34,2015
"Grass",11,2015
"Grass",24,2015
"Grass",47,2015
"Grass",1,2015
"Grass",87,2015
"Grass",137,2015
"Grass",38,2015
"Grass",19,2015
"Grass",158,2015
"Grass",7,2015
"Grass",147,2015
"Grass",23,2015
"Grass",22,2015
"Grass",4,2015
"Grass",107,2015
"Grass",82,2015
"Grass",123,2015
"Grass",131,2015
"Grass",72,2015
"Grass",75,2015
"Grass",16,2015
"Grass",6,2015
"Grass",14,2015
"Grass",95,2015
"Grass",68,2015
"Grass",31,2015
"Grass",99,2015
"Grass",37,2015
"Grass",17,2015
"Grass",54,2015
"Grass",20,2015
"Grass",61,2015
"Grass",42,2015
"Grass",10,2015
"Grass",2,2015
"Grass",59,2015
"Grass",81,2015
"Grass",48,2015
"Grass",30,2015
"Grass",106,2015
"Grass",134,2015
"Grass",117,2015
"Grass",13,2015
"Grass",32,2015
"Grass",25,2015
"Grass",122,2015
"Grass",78,2015
"Grass",83,2015
"Grass",102,2015
"Grass",5,2015
"Grass",64,2015
"Grass",8,2015
"Grass",18,2015
"Grass",15,2015
"Grass",27,2015
"Grass",85,2015
"Grass",21,2015
"Grass",109,2015
"Grass",47,2015
"Grass",23,2015
"Grass",34,2015
"Grass",31,2015
"Grass",4,2015
"Grass",22,2015
"Grass",59,2015
"Grass",14,2015
"Grass",37,2015
"Grass",38,2015
"Grass",24,2015
"Grass",158,2015
"Grass",6,2015
"Grass",82,2015
"Grass",16,2015
"Grass",1,2015
"Grass",65,2015
"Grass",10,2015
"Grass",5,2015
"Grass",32,2015
"Grass",122,2015
"Grass",20,2015
"Grass",18,2015
"Grass",15,2015
"Grass",61,2015
"Grass",78,2015
"Grass",2,2015
"Grass",30,2015
"Grass",21,2015
"Grass",13,2015
"Grass",48,2015
"Grass",134,2015
"Grass",22,2015
"Grass",47,2015
"Grass",4,2015
"Grass",6,2015
"Grass",24,2015
"Grass",34,2015
"Grass",1,2015
"Grass",16,2015
"Grass",20,2015
"Grass",48,2015
"Grass",5,2015
"Grass",21,2015
"Grass",13,2015
"Grass",15,2015
"Grass",122,2015
"Grass",30,2015
"Grass",47,2015
"Grass",21,2015
"Grass",4,2015
"Grass",1,2015
"Grass",15,2015
"Grass",13,2015
"Grass",24,2015
"Grass",20,2015
"Grass",4,2015
"Grass",20,2015
"Grass",13,2015
"Grass",1,2015
"Grass",20,2015
"Grass",1,2015
"Grass",1,2015
"Clay",52,2015
"Clay",23,2015
"Clay",65,2015
"Clay",81,2015
"Clay",76,2015
"Clay",37,2015
"Clay",139,2015
"Clay",98,2015
"Clay",80,2015
"Clay",97,2015
"Clay",164,2015
"Clay",74,2015
"Clay",253,2015
"Clay",105,2015
"Clay",72,2015
"Clay",1,2015
"Clay",80,2015
"Clay",98,2015
"Clay",52,2015
"Clay",37,2015
"Clay",164,2015
"Clay",74,2015
"Clay",72,2015
"Clay",74,2015
"Clay",72,2015
"Clay",52,2015
"Clay",52,2015
"Clay",72,2015
"Clay",72,2015
"Clay",87,2015
"Clay",20,2015
"Clay",134,2015
"Clay",121,2015
"Clay",90,2015
"Clay",41,2015
"Clay",60,2015
"Clay",67,2015
"Clay",79,2015
"Clay",78,2015
"Clay",57,2015
"Clay",83,2015
"Clay",45,2015
"Clay",165,2015
"Clay",46,2015
"Clay",20,2015
"Clay",87,2015
"Clay",90,2015
"Clay",67,2015
"Clay",60,2015
"Clay",78,2015
"Clay",41,2015
"Clay",41,2015
"Clay",20,2015
"Clay",87,2015
"Clay",60,2015
"Clay",20,2015
"Clay",60,2015
"Clay",60,2015
"Clay",86,2015
"Clay",133,2015
"Clay",72,2015
"Clay",78,2015
"Clay",151,2015
"Clay",55,2015
"Clay",121,2015
"Clay",57,2015
"Clay",81,2015
"Clay",43,2015
"Clay",23,2015
"Clay",46,2015
"Clay",44,2015
"Clay",19,2015
"Clay",78,2015
"Clay",86,2015
"Clay",77,2015
"Clay",23,2015
"Clay",19,2015
"Clay",151,2015
"Clay",43,2015
"Clay",44,2015
"Clay",23,2015
"Clay",19,2015
"Clay",43,2015
"Clay",23,2015
"Clay",43,2015
"Clay",23,2015
"Hard",58,2015
"Hard",50,2015
"Hard",71,2015
"Hard",67,2015
"Hard",28,2015
"Hard",60,2015
"Hard",157,2015
"Hard",42,2015
"Hard",101,2015
"Hard",85,2015
"Hard",99,2015
"Hard",31,2015
"Hard",65,2015
"Hard",119,2015
"Hard",61,2015
"Hard",58,2015
"Hard",99,2015
"Hard",50,2015
"Hard",71,2015
"Hard",119,2015
"Hard",42,2015
"Hard",101,2015
"Hard",85,2015
"Hard",71,2015
"Hard",99,2015
"Hard",50,2015
"Hard",101,2015
"Hard",99,2015
"Hard",71,2015
"Hard",71,2015
"Hard",160,2015
"Hard",110,2015
"Hard",157,2015
"Hard",41,2015
"Hard",134,2015
"Hard",74,2015
"Hard",119,2015
"Hard",127,2015
"Hard",283,2015
"Hard",158,2015
"Hard",175,2015
"Hard",101,2015
"Hard",43,2015
"Hard",110,2015
"Hard",134,2015
"Hard",157,2015
"Hard",158,2015
"Hard",97,2015
"Hard",101,2015
"Hard",43,2015
"Hard",43,2015
"Hard",110,2015
"Hard",158,2015
"Hard",41,2015
"Hard",110,2015
"Hard",158,2015
"Hard",110,2015
"Hard",64,2015
"Hard",69,2015
"Hard",195,2015
"Hard",136,2015
"Hard",154,2015
"Hard",130,2015
"Hard",163,2015
"Hard",217,2015
"Hard",77,2015
"Hard",248,2015
"Hard",201,2015
"Hard",209,2015
"Hard",115,2015
"Hard",137,2015
"Hard",80,2015
"Hard",248,2015
"Hard",163,2015
"Hard",209,2015
"Hard",130,2015
"Hard",115,2015
"Hard",201,2015
"Hard",77,2015
"Hard",80,2015
"Hard",77,2015
"Hard",201,2015
"Hard",80,2015
"Hard",115,2015
"Hard",80,2015
"Hard",77,2015
"Hard",80,2015
"Hard",104,2015
"Hard",59,2015
"Hard",126,2015
"Hard",17,2015
"Hard",18,2015
"Hard",63,2015
"Hard",60,2015
"Hard",86,2015
"Hard",20,2015
"Hard",69,2015
"Hard",14,2015
"Hard",173,2015
"Hard",63,2015
"Hard",59,2015
"Hard",69,2015
"Hard",20,2015
"Hard",14,2015
"Hard",7,2015
"Hard",11,2015
"Hard",60,2015
"Hard",11,2015
"Hard",20,2015
"Hard",60,2015
"Hard",14,2015
"Hard",11,2015
"Hard",14,2015
"Hard",14,2015
"Hard",128,2015
"Hard",29,2015
"Hard",70,2015
"Hard",39,2015
"Hard",77,2015
"Hard",27,2015
"Hard",62,2015
"Hard",21,2015
"Hard",212,2015
"Hard",72,2015
"Hard",12,2015
"Hard",22,2015
"Hard",35,2015
"Hard",28,2015
"Hard",40,2015
"Hard",21,2015
"Hard",128,2015
"Hard",39,2015
"Hard",29,2015
"Hard",40,2015
"Hard",62,2015
"Hard",12,2015
"Hard",40,2015
"Hard",35,2015
"Hard",12,2015
"Hard",35,2015
"Hard",35,2015
"Hard",26,2015
"Hard",24,2015
"Hard",12,2015
"Hard",51,2015
"Hard",71,2015
"Hard",37,2015
"Hard",40,2015
"Hard",53,2015
"Hard",23,2015
"Hard",28,2015
"Hard",11,2015
"Hard",96,2015
"Hard",54,2015
"Hard",56,2015
"Hard",48,2015
"Hard",21,2015
"Hard",17,2015
"Hard",60,2015
"Hard",43,2015
"Hard",77,2015
"Hard",16,2015
"Hard",20,2015
"Hard",66,2015
"Hard",62,2015
"Hard",1,2015
"Hard",17,2015
"Hard",40,2015
"Hard",53,2015
"Hard",71,2015
"Hard",54,2015
"Hard",6,2015
"Hard",56,2015
"Hard",3,2015
"Hard",24,2015
"Hard",28,2015
"Hard",20,2015
"Hard",16,2015
"Hard",11,2015
"Hard",21,2015
"Hard",14,2015
"Hard",54,2015
"Hard",53,2015
"Hard",3,2015
"Hard",20,2015
"Hard",14,2015
"Hard",17,2015
"Hard",1,2015
"Hard",6,2015
"Hard",3,2015
"Hard",17,2015
"Hard",1,2015
"Hard",20,2015
"Hard",3,2015
"Hard",20,2015
"Hard",25,2015
"Hard",35,2015
"Hard",46,2015
"Hard",22,2015
"Hard",47,2015
"Hard",83,2015
"Hard",106,2015
"Hard",19,2015
"Hard",42,2015
"Hard",17,2015
"Hard",20,2015
"Hard",28,2015
"Hard",40,2015
"Hard",26,2015
"Hard",30,2015
"Hard",36,2015
"Hard",34,2015
"Hard",31,2015
"Hard",21,2015
"Hard",12,2015
"Hard",39,2015
"Hard",58,2015
"Hard",41,2015
"Hard",24,2015
"Hard",3,2015
"Hard",25,2015
"Hard",35,2015
"Hard",47,2015
"Hard",7,2015
"Hard",34,2015
"Hard",12,2015
"Hard",6,2015
"Hard",1,2015
"Hard",17,2015
"Hard",41,2015
"Hard",30,2015
"Hard",21,2015
"Hard",39,2015
"Hard",20,2015
"Hard",41,2015
"Hard",25,2015
"Hard",9,2015
"Hard",1,2015
"Hard",20,2015
"Hard",3,2015
"Hard",1,2015
"Hard",20,2015
"Hard",25,2015
"Hard",3,2015
"Hard",1,2015
"Hard",3,2015
"Hard",1,2015
"Hard",58,2015
"Hard",28,2015
"Hard",41,2015
"Hard",47,2015
"Hard",39,2015
"Hard",36,2015
"Hard",6,2015
"Hard",79,2015
"Hard",27,2015
"Hard",15,2015
"Hard",8,2015
"Hard",4,2015
"Hard",46,2015
"Hard",58,2015
"Hard",36,2015
"Hard",6,2015
"Hard",8,2015
"Hard",15,2015
"Hard",4,2015
"Hard",5,2015
"Hard",46,2015
"Hard",6,2015
"Hard",5,2015
"Hard",4,2015
"Hard",6,2015
"Hard",5,2015
"Hard",5,2015
"Hard",98,2015
"Hard",96,2015
"Hard",152,2015
"Hard",260,2015
"Hard",13,2015
"Hard",15,2015
"Hard",47,2015
"Hard",50,2015
"Hard",84,2015
"Hard",89,2015
"Hard",40,2015
"Hard",128,2015
"Hard",23,2015
"Hard",17,2015
"Hard",121,2015
"Hard",73,2015
"Hard",77,2015
"Hard",91,2015
"Hard",31,2015
"Hard",64,2015
"Hard",101,2015
"Hard",25,2015
"Hard",45,2015
"Hard",133,2015
"Hard",79,2015
"Hard",110,2015
"Hard",43,2015
"Hard",88,2015
"Hard",12,2015
"Hard",19,2015
"Hard",100,2015
"Hard",97,2015
"Hard",11,2015
"Hard",37,2015
"Hard",112,2015
"Hard",42,2015
"Hard",68,2015
"Hard",46,2015
"Hard",34,2015
"Hard",108,2015
"Hard",5,2015
"Hard",114,2015
"Hard",36,2015
"Hard",53,2015
"Hard",104,2015
"Hard",20,2015
"Hard",18,2015
"Hard",9,2015
"Hard",149,2015
"Hard",32,2015
"Hard",81,2015
"Hard",92,2015
"Hard",117,2015
"Hard",24,2015
"Hard",41,2015
"Hard",16,2015
"Hard",94,2015
"Hard",26,2015
"Hard",82,2015
"Hard",22,2015
"Hard",154,2015
"Hard",4,2015
"Hard",47,2015
"Hard",133,2015
"Hard",152,2015
"Hard",19,2015
"Hard",43,2015
"Hard",15,2015
"Hard",101,2015
"Hard",40,2015
"Hard",50,2015
"Hard",1,2015
"Hard",25,2015
"Hard",96,2015
"Hard",17,2015
"Hard",12,2015
"Hard",23,2015
"Hard",13,2015
"Hard",16,2015
"Hard",97,2015
"Hard",18,2015
"Hard",22,2015
"Hard",46,2015
"Hard",20,2015
"Hard",42,2015
"Hard",11,2015
"Hard",53,2015
"Hard",2,2015
"Hard",154,2015
"Hard",24,2015
"Hard",4,2015
"Hard",32,2015
"Hard",26,2015
"Hard",149,2015
"Hard",40,2015
"Hard",13,2015
"Hard",23,2015
"Hard",43,2015
"Hard",152,2015
"Hard",25,2015
"Hard",1,2015
"Hard",19,2015
"Hard",97,2015
"Hard",4,2015
"Hard",22,2015
"Hard",20,2015
"Hard",26,2015
"Hard",46,2015
"Hard",24,2015
"Hard",2,2015
"Hard",23,2015
"Hard",1,2015
"Hard",40,2015
"Hard",20,2015
"Hard",2,2015
"Hard",26,2015
"Hard",4,2015
"Hard",43,2015
"Hard",1,2015
"Hard",26,2015
"Hard",2,2015
"Hard",26,2015
"Hard",43,2015
"Hard",26,2015
"Hard",152,2015
"Hard",101,2015
"Hard",110,2015
"Hard",122,2015
"Hard",157,2015
"Hard",57,2015
"Hard",254,2015
"Hard",198,2015
"Hard",150,2015
"Hard",144,2015
"Hard",177,2015
"Hard",89,2015
"Hard",217,2015
"Hard",53,2015
"Hard",102,2015
"Hard",150,2015
"Hard",57,2015
"Hard",101,2015
"Hard",157,2015
"Hard",53,2015
"Hard",102,2015
"Hard",217,2015
"Hard",104,2015
"Hard",101,2015
"Hard",104,2015
"Hard",157,2015
"Hard",57,2015
"Hard",101,2015
"Hard",57,2015
"Hard",57,2015
"Hard",86,2015
"Hard",42,2015
"Hard",160,2015
"Hard",60,2015
"Hard",61,2015
"Hard",142,2015
"Hard",64,2015
"Hard",62,2015
"Hard",70,2015
"Hard",81,2015
"Hard",124,2015
"Hard",84,2015
"Hard",78,2015
"Hard",113,2015
"Hard",43,2015
"Hard",85,2015
"Hard",42,2015
"Hard",86,2015
"Hard",60,2015
"Hard",61,2015
"Hard",85,2015
"Hard",84,2015
"Hard",113,2015
"Hard",70,2015
"Hard",86,2015
"Hard",61,2015
"Hard",84,2015
"Hard",60,2015
"Hard",86,2015
"Hard",84,2015
"Hard",86,2015
"Hard",21,2015
"Hard",66,2015
"Hard",76,2015
"Hard",49,2015
"Hard",147,2015
"Hard",98,2015
"Hard",206,2015
"Hard",2,2015
"Hard",91,2015
"Hard",74,2015
"Hard",30,2015
"Hard",25,2015
"Hard",56,2015
"Hard",110,2015
"Hard",113,2015
"Hard",106,2015
"Hard",21,2015
"Hard",66,2015
"Hard",49,2015
"Hard",56,2015
"Hard",25,2015
"Hard",30,2015
"Hard",74,2015
"Hard",2,2015
"Hard",56,2015
"Hard",25,2015
"Hard",21,2015
"Hard",74,2015
"Hard",25,2015
"Hard",74,2015
"Hard",25,2015
"Hard",60,2015
"Hard",57,2015
"Hard",58,2015
"Hard",47,2015
"Hard",81,2015
"Hard",31,2015
"Hard",69,2015
"Hard",102,2015
"Hard",46,2015
"Hard",32,2015
"Hard",62,2015
"Hard",72,2015
"Hard",136,2015
"Hard",29,2015
"Hard",47,2015
"Hard",58,2015
"Hard",31,2015
"Hard",62,2015
"Hard",136,2015
"Hard",32,2015
"Hard",102,2015
"Hard",29,2015
"Hard",31,2015
"Hard",29,2015
"Hard",58,2015
"Hard",136,2015
"Hard",136,2015
"Hard",29,2015
"Hard",29,2015
"Hard",40,2015
"Hard",36,2015
"Hard",13,2015
"Hard",68,2015
"Hard",22,2015
"Hard",37,2015
"Hard",9,2015
"Hard",10,2015
"Hard",80,2015
"Hard",16,2015
"Hard",15,2015
"Hard",8,2015
"Hard",15,2015
"Hard",9,2015
"Hard",6,2015
"Hard",48,2015
"Hard",11,2015
"Hard",13,2015
"Hard",12,2015
"Hard",15,2015
"Hard",6,2015
"Hard",13,2015
"Hard",48,2015
"Hard",15,2015
"Hard",13,2015
"Hard",13,2015
"Hard",117,2015
"Hard",58,2015
"Hard",73,2015
"Hard",109,2015
"Hard",106,2015
"Hard",89,2015
"Hard",93,2015
"Hard",203,2015
"Hard",69,2015
"Hard",227,2015
"Hard",98,2015
"Hard",61,2015
"Hard",144,2015
"Hard",137,2015
"Hard",381,2015
"Hard",102,2015
"Hard",106,2015
"Hard",93,2015
"Hard",61,2015
"Hard",203,2015
"Hard",109,2015
"Hard",137,2015
"Hard",381,2015
"Hard",137,2015
"Hard",117,2015
"Hard",106,2015
"Hard",93,2015
"Hard",117,2015
"Hard",137,2015
"Hard",117,2015
"Hard",37,2015
"Hard",84,2015
"Hard",66,2015
"Hard",45,2015
"Hard",41,2015
"Hard",20,2015
"Hard",32,2015
"Hard",49,2015
